0,1,2,3,4,5,6,7
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.018782313809949987, 0.0, 0.034288161546709314, 0.01782437156965534, -0.03941428360571851, 0.11559683046207452, 0.0]","[0.0, 0.0449065669313457, 0.023220245740625672, 0.0, -0.0034496428413913886, 0.01284090016049433, -0.04241957018578508, 0.06618383019841534]","[0.0, -0.023468436499671067, 0.11204550666383073, -0.0034496428413913886, 0.0, 0.02153057709071654, -0.0014714609209985439, 0.0]","[0.0, -0.09945425820209584, -0.057492746872698626, -0.01156821737454014, 0.02341365643516098, 0.0, 0.01564433256559643, 0.0]","[0.0, 0.04320354020246977, 0.1150967479703002, 0.11254188633615997, 0.038831018586397856, -0.009369944214665745, 0.0, 0.0]","[0.0, 0.024208660910646343, -0.0038377158416943637, 0.08586172551424047, -0.04489301666862257, -0.01942418807196889, 0.02826246959578148, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.006206329780679126, 0.0, 0.0423438139582856, 0.0008694815399831874, -0.027843117776516747, 0.08811226937318967, 0.0]","[0.0, -0.020430465135432053, 0.04353796076367314, 0.0, 0.022422678469044027, 0.004135205136430378, -0.019138131665214664, 0.061617705771289666]","[0.0, -0.027575412887113505, 0.09872117614164545, 0.022422678469044027, 0.0, 0.009758462997950662, -0.02262371166035261, 0.0]","[0.0, -0.1376223510534462, -0.04572609660600642, 0.012895717728995566, 0.01322719551856497, 0.0, 0.018691929818634698, 0.0]","[0.0, -0.01186485283172304, 0.11817009237538165, 0.12058059250302854, 0.007881543376447088, -0.032534528523144944, 0.0, 0.0]","[0.0, 0.0671960027145978, 0.028218498835987968, 0.045964021538873294, -0.027573883334534675, -0.002406536575288181, 0.03942495758739266, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03135829783922085, 0.0, 0.03986515167780059, -0.0034779261599327494, 0.017718347675965203, 0.03249645164038738, 0.0]","[0.0, -0.06614615939887407, 0.05494076001130181, 0.0, 0.04829499977947944, 0.00565870176564157, 0.020321933623887737, 0.0]","[0.0, -0.01857917889557293, 0.0648046984488102, 0.04829499977947944, 0.0, -0.0017038586186897981, -0.03329180333759205, 0.0]","[0.0, -0.12738213102015708, -0.015043438948555858, 0.03204965141470957, 0.0030407346019689584, 0.0, 0.015847505715798984, 0.0]","[0.0, -0.051973214034612886, 0.09435167323600044, 0.09110533655784378, -0.016724250579290164, -0.0366989481741075, 0.0, 0.0]","[0.0, 0.08620093277529212, 0.050341801923402534, -0.01376587447103312, 0.009343216667073733, 0.03214445282706356, 0.044174952477439966, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.044587579740142144, 0.0, 0.027058729895294696, 0.007607963474852889, 0.07376618216116125, -0.0360532771930666, 0.0]","[0.0, -0.07302374172169278, 0.05183090567103945, 0.0, 0.06238104138182761, 0.01654082054572151, 0.054652190425406824, 0.0]","[0.0, -0.004498116995770288, 0.020894972864336003, 0.06238104138182761, 0.0, -0.006970330712821902, -0.02630236396284897, 0.0]","[0.0, -0.07245731447796998, 0.015043438948555858, 0.04058358226478016, -0.0027366611417720624, 0.0, 0.007314233407291839, 0.0]","[0.0, -0.05777667465882524, 0.0450244955344432, 0.03550428557033618, -0.028834914791879593, -0.023164584308479202, 0.0, 0.0]","[0.0, 0.07443597607105278, 0.0546310137464727, -0.07256249085578474, 0.05378046666900978, 0.06824250145638627, 0.03871245835388556, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0418110637856278, 0.0, 0.007849097221535867, 0.02586707581449982, 0.11281886683471722, -0.09538759436730623, 0.0]","[0.0, -0.03944495743969555, 0.034001074120201875, 0.0, 0.0603687497243493, 0.030469932584223834, 0.06668751033858306, 0.0]","[0.0, 0.005671538820753842, -0.019380844395905858, 0.0603687497243493, 0.0, -0.0030979247612541783, -0.0031268544571219055, 0.0]","[0.0, 0.007602587600472225, 0.03232105199838239, 0.039445724818104086, -0.0018244407611813752, 0.0, -0.0014222120514178576, 0.0]","[0.0, -0.029404200496009274, -0.02258908137734864, -0.026572389829371105, -0.0284504492613212, 0.0015616573691109574, 0.0, 0.0]","[0.0, 0.039819853460502395, 0.041311882295886386, -0.11036031567455365, 0.0900139166705884, 0.0840568846654229, 0.024699973428246, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.027601835077230852, 0.0, -0.008675317981697536, 0.03803981737426444, 0.1186044497493181, -0.12594395934259586, -0.0]","[0.0, 0.016789392140998616, 0.008707592152734627, 0.0, 0.043982946227740204, 0.03852270048148299, 0.04952238193782351, 0.0]","[0.0, 0.017014616462261524, -0.04602950544027641, 0.043982946227740204, 0.0, 0.008364396855386282, 0.027773824883847515, -0.0]","[0.0, 0.08626609603801137, 0.03783201478151672, 0.033377151769164996, 0.004865175363150334, 0.0, -0.0038602898538484705, 0.0]","[0.0, 0.013283476539863838, -0.08881965330685383, -0.07346484246943775, -0.018069879936244544, 0.02967149001310819, 0.0, 0.0]","[0.0, 0.0018099933391137453, 0.016479603320216973, -0.11106027539341974, 0.10482633333790041, 0.06549217394177122, 0.007837491568578058, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.010616090414319558, 0.0, -0.014871973682910062, 0.03782244698926865, 0.0911229309049639, -0.11737524323841413, -0.0]","[0.0, 0.06897810506121119, -0.014512653587891045, 0.0, 0.020410386811565717, 0.03460513772065421, 0.008286613710711504, 0.0]","[0.0, 0.030704537753736313, -0.05087471653925287, 0.020410386811565717, 0.0, 0.02168547332877925, 0.054811919307195756, -0.0]","[0.0, 0.13793266075142466, 0.04170458322371921, 0.02541214964243244, 0.012923122058368073, 0.0, 0.003250770403240817, -0.0]","[0.0, 0.044622163910610566, -0.12708279115011784, -0.0904354443772714, -0.001922327652791973, 0.05387717923432803, 0.0, 0.0]","[0.0, -0.020362425065029634, -0.008578423646140343, -0.07302913066836214, 0.09092545000396145, 0.014954905860719412, -0.004037495656540211, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.0003266489358252172, 0.0, -0.00846876279165712, 0.025432335044508227, 0.043391871859506624, -0.07453166271750539, -0.0]","[0.0, 0.09203823402595628, -0.027574041816992988, 0.0, -0.0008624107103478471, 0.021111310433355086, -0.039854665941993425, -0.0]","[0.0, 0.04869700573681747, -0.031796697837033046, -0.0008624107103478471, 0.0, 0.030669455136416366, 0.06989439374743084, -0.0]","[0.0, 0.14491462895593996, 0.051683894209394884, 0.016119647161244456, 0.019612738182699783, 0.0, 0.017879237217824494, -0.0]","[0.0, 0.047330445535243, -0.11817009237538165, -0.07413473465001014, 0.01633978504873177, 0.06715126687177117, 0.0, -0.0]","[0.0, -0.020136175897640416, -0.023929287012917796, -0.006766277282372211, 0.04967856666883107, -0.04778694056643674, -0.005462494123554404, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.0019598936149513033, 0.0, 0.007642542031495449, 0.007173222704861295, -0.003254390389462997, -0.010670476658037647, -0.0]","[0.0, 0.07443971455286133, -0.026330100080888038, 0.0, -0.012648690418435091, 0.0058763441412431686, -0.06984431556171125, -0.0]","[0.0, 0.06844960645737395, 0.0069649909547786675, -0.012648690418435091, 0.0, 0.032218417517043456, 0.06823900021130747, -0.0]","[0.0, 0.10519498761469731, 0.06508893881701891, 0.005120358510042357, 0.02341365643516098, 0.0, 0.03311722348301582, -0.0]","[0.0, 0.021021424038813647, -0.06162055532188302, -0.03170822988042602, 0.034409664984976315, 0.06584988573084537, 0.0, -0.0]","[0.0, -0.004298734180395145, -0.024380782994293602, 0.06579621357341253, -0.006836500000297853, -0.09351113549691219, 0.0037999959120378463, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.003919787229902607, 0.0, 0.024993177994890522, -0.007825333859848686, -0.0314591070981423, 0.05868762161920706, -0.0]","[0.0, 0.026498920126154443, -0.010158857511523732, 0.0, -0.01207374994486986, -0.0015234966292111917, -0.06293880413611833, -0.0]","[0.0, 0.07627241862393097, 0.05178319362031096, -0.01207374994486986, 0.0, 0.0260225679945351, 0.04947787346857604, -0.0]","[0.0, 0.03382375707965194, 0.06925939713939083, -0.003413572340028238, 0.023109582974964085, 0.0, 0.043275880993143376, -0.0]","[0.0, -0.01895797137242703, 0.02381841913938122, 0.022776334139460945, 0.04825042408507852, 0.05023331203973579, 0.0, -0.0]","[0.0, 0.012443704206406999, -0.010610155562331476, 0.11735991286321457, -0.05970543333593458, -0.09712094035984445, 0.018762479815686867, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.011759361689707818, 0.0, 0.03614715825707307, -0.01304222309974781, -0.03290550282679252, 0.11883030823723743, -0.0]","[0.0, -0.026498920126154443, 0.01679321343741678, 0.0, 0.0005749404735652314, 0.0015234966292111917, -0.019730032644551202, -0.0]","[0.0, 0.06590719250324292, 0.08388271715103003, 0.0005749404735652314, 0.0, 0.015334727568208183, 0.01820932889735698, -0.0]","[0.0, -0.04065057043517802, 0.05362017843049613, -0.003413572340028238, 0.018852554532207542, 0.0, 0.044901266194763784, -0.0]","[0.0, -0.04810424028513798, 0.10434004255251514, 0.0730182476823895, 0.05363294151289604, 0.027068727731256594, 0.0, -0.0]","[0.0, 0.017873684223748236, 0.011738895515770995, 0.1297258678965155, -0.08659566667043947, -0.05139674542936901, 0.032537464996824056, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.017149069130823903, 0.0, 0.03779959977739641, -0.00478214846990753, -0.014463957286502207, 0.1568236720954018, -0.0]","[0.0, -0.057448040578838636, 0.04561119699051471, 0.0, 0.019835446338000485, 0.010664476404478342, 0.04340607181801264, -0.0]","[0.0, 0.03715835779114586, 0.08751662547526239, 0.019835446338000485, 0.0, 0.004956679618006685, -0.0163700027461088, -0.0]","[0.0, -0.0864212508870006, 0.018469172570504223, 0.008533930850070596, 0.01170682821758049, 0.0, 0.038602898538484705, -0.0]","[0.0, -0.04745941132689216, 0.1462911936818769, 0.10628955931748442, 0.04863488961563692, 0.00624662947644383, 0.0, -0.0]","[0.0, 0.011312458369460909, 0.035668182528688794, 0.10406067820475884, -0.07223901666981399, 0.025956215919179668, 0.041324955543411576, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.01731239359873651, 0.0, 0.030570168125981796, 0.014129075024726793, 0.009401572236226435, 0.16264393209069505, -0.0]","[0.0, -0.04955904909089953, 0.06572158839087802, 0.0, 0.03909595220243574, 0.019370171428542294, 0.09845286289631049, -0.0]","[0.0, -0.00488925760409814, 0.06117079012457786, 0.03909595220243574, 0.0, -0.0003097924761254178, -0.04230450147870814, -0.0]","[0.0, -0.08161145056833449, -0.024129080293723258, 0.027687864535784597, 0.004104991712658094, 0.0, 0.027225202127141843, -0.0]","[0.0, -0.013283476539863838, 0.13046346999570743, 0.11343507591025648, 0.0357552943419307, -0.0026027622818515957, 0.0, -0.0]","[0.0, 0.00022624916738921816, 0.052373533839593665, 0.05716337704073075, -0.01823066666746094, 0.09866799958681542, 0.04227495452142104, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013719255304659122, 0.0, 0.01920963267375883, 0.03521400236931908, 0.02531192525137886, 0.13321928433671246, -0.0]","[0.0, -0.00707986415584279, 0.06862411910845623, 0.0, 0.05088223191052298, 0.023940661316175872, 0.11798559521441618, -0.0]","[0.0, -0.044981169957702884, 0.017866715927475713, 0.05088223191052298, 0.0, 0.0003097924761254178, -0.050581469159324946, -0.0]","[0.0, -0.027617563120082775, -0.05689696711235978, 0.04456608332814644, -0.00030407346019689586, 0.0, 0.015441159415393882, -0.0]","[0.0, 0.03946353224464402, 0.06699890803077556, 0.09400820267365743, 0.020376673119594912, 0.0026027622818515957, 0.0, -0.0]","[0.0, -0.0033937375108382727, 0.05666274566266384, 0.013065914752167028, 0.05605930000244239, 0.13270330258017685, 0.036812460397866634, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.009962792542669125, 0.0, 0.009914649121940042, 0.04847359585406269, 0.029651112437329524, 0.0738849671624728, -0.0]","[0.0, 0.04814307625973097, 0.052038229293723606, 0.0, 0.051169702147305596, 0.024375946067379067, 0.09411225571450922, -0.0]","[0.0, -0.06786289554488217, -0.02150062425170806, 0.051169702147305596, 0.0, 0.005576264570257521, -0.03733832087033805, -0.0]","[0.0, 0.048408312884639475, -0.06911045219930613, 0.048927870207071414, 0.0, 0.0, 0.006095194506076532, -0.0]","[0.0, 0.08434362773855292, -0.015059387584899091, 0.05314477965874221, 0.007497077845888695, 0.016137126147479895, 0.0, -0.0]","[0.0, 0.008371219193401072, 0.04853581799789931, -0.010499395782991363, 0.11553685000503372, 0.1143104873261886, 0.024462473683743637, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.00816622339563043, 0.0, 0.005990100511172109, 0.047169373544087914, 0.027119919912191637, -0.0017784127763396079, 0.0]","[0.0, 0.08920628836361916, 0.021976304004520726, 0.0, 0.03880848196565312, 0.02198187993576148, 0.03728976169820177, -0.0]","[0.0, -0.06512491128658722, -0.040578642953927886, 0.03880848196565312, 0.0, 0.01146232161664046, -0.007909102450367174, -0.0]","[0.0, 0.10441921336975117, -0.061067425434731704, 0.03565286666251715, 0.005017212093248781, 0.0, -0.0006095194506076532, -0.0]","[0.0, 0.09724020690346927, -0.0800606217523717, 0.0024562713287653963, 0.0001922327652791973, 0.026548175274886277, 0.0, -0.0]","[0.0, 0.034163624275771944, 0.03702267047281621, -0.009566116157836575, 0.12966561667231594, 0.05741308686758946, 0.00831249105758279, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.010289441478494341, 0.0, 0.009708093931899624, 0.031083965054398945, 0.026035123115703974, -0.07453166271750539, 0.0]","[0.0, 0.09689299801853418, -0.009951533888839573, 0.0, 0.020410386811565717, 0.017193747672526308, -0.02347873884701593, 0.0]","[0.0, -0.035593795357834454, -0.03088822075597496, 0.020410386811565717, 0.0, 0.015024935092082766, 0.028509555344346786, -0.0]","[0.0, 0.1082980845944819, -0.04230036298405806, 0.009671788296746675, 0.012010901677777385, 0.0, -0.003453943553443368, 0.0]","[0.0, 0.0702863564487941, -0.0978860193018441, -0.045999263065970145, -0.001345629356954381, 0.024465965449405, 0.0, 0.0]","[0.0, 0.061313524362478125, 0.03160471869630652, 0.006999597188660908, 0.08682355000378274, -0.0091104598921624, -0.005699993868056769, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.015189175515872599, 0.0, 0.01755719115343549, 0.007607963474852889, 0.032543903894629966, -0.12481224212128884, 0.0]","[0.0, 0.06715756856399446, -0.031305867025307826, 0.0, 0.005174464262087083, 0.013276184911697528, -0.06037389989232667, 0.0]","[0.0, 0.01056079642485198, 0.004239559711604406, 0.005174464262087083, 0.0, 0.015334727568208183, 0.05977809991556585, -0.0]","[0.0, 0.05570059078713324, -0.021894906192452587, -0.01649893297680315, 0.018852554532207542, 0.0, -0.0010158657510127554, 0.0]","[0.0, 0.017539347664286234, -0.06377189640544004, -0.07860068252049268, -0.0001922327652791973, 0.009630220442850904, 0.0, 0.0]","[0.0, 0.07443597607105278, 0.035216686547312984, 0.024965229972890572, 0.004785550000208497, -0.05689740045859914, -0.011637487480615905, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0209055318928139, 0.0, 0.023960402044688436, -0.01021640809480245, 0.04664626224896962, -0.13855452266573126, 0.0]","[0.0, 0.01375516464563742, -0.03420839774288603, 0.0, 0.0008624107103478471, 0.012405615409291132, -0.058400896627871554, 0.0]","[0.0, 0.05749766942419412, 0.05208601931399699, 0.0008624107103478471, 0.0, 0.013785765187581095, 0.07614810266167464, 0.0]","[0.0, -0.0266866340261474, -0.0016383943409318262, -0.02958429361357806, 0.02341365643516098, 0.0, 0.008330099158304594, 0.0]","[0.0, -0.033531105828782506, 0.0013830049822866513, -0.08418311735859585, 0.0005766982958375919, -0.007548010617369628, 0.0, 0.0]","[0.0, 0.06380226520375952, 0.041311882295886386, 0.03149818734897409, -0.07542938333661964, -0.06893008333504004, -0.006412493101563866, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.02335539891150303, 0.0, 0.02437351242476927, -0.014998556564709982, 0.06183341739979693, -0.11284837435318602, 0.0]","[0.0, -0.03944495743969555, -0.01782983155083757, 0.0, 0.008624107103478471, 0.01697610529692471, -0.01874353101232364, 0.0]","[0.0, 0.08839777748209436, 0.09236183657423885, 0.008624107103478471, 0.0, 0.012391699045016713, 0.07394091128017682, 0.0]","[0.0, -0.09697178061826818, 0.024724860054062103, -0.0219985773024042, 0.023717729895357875, 0.0, 0.021130007621065313, 0.0]","[0.0, -0.05803460624212357, 0.06423289806620225, -0.05582434838103173, 0.0003844655305583946, -0.014835745006554095, 0.0, 0.0]","[0.0, 0.0323536309366582, 0.03747416645419202, 0.020065511940827938, -0.11143495000485501, -0.04572419493047544, 0.009499989780094616, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.01992558508533825, 0.0, 0.01920963267375883, -0.005651630009890717, 0.07123498963602337, -0.05771757828665818, 0.0]","[0.0, -0.06837125956213895, 0.009951533888839573, 0.0, 0.02414749988973972, 0.025028873194183864, 0.03709246137175626, 0.0]","[0.0, 0.09504716782366783, 0.10689746987116824, 0.02414749988973972, 0.0, 0.01146232161664046, 0.05462798669207094, 0.0]","[0.0, -0.11993469826867408, 0.060769535554562285, 0.0018964290777934655, 0.02052495856329047, 0.0, 0.031491838281395415, 0.0]","[0.0, -0.04720147974359384, 0.09634934709930337, 0.003572758296386031, 0.0005766982958375919, -0.004164419650962553, 0.0, 0.0]","[0.0, -0.005882478352119672, 0.01625385532952907, -0.005599677750928726, -0.08249376667026076, -0.002406536575288181, 0.030637467040805135, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.012249335093445644, 0.0, 0.011360535452222964, 0.012172741559764623, 0.06906539604304804, 0.007275324994116578, 0.0]","[0.0, -0.060279986241175754, 0.03690360483778009, 0.0, 0.03967089267600097, 0.03242871396463822, 0.08148503482199645, 0.0]","[0.0, 0.07783698105724238, 0.08600249700683224, 0.03967089267600097, 0.0, 0.010842736664389625, 0.02446303781160079, 0.0]","[0.0, -0.08362846360519448, 0.09979310985675668, 0.031291079783592184, 0.014899599549647896, 0.0, 0.032101357732003066, 0.0]","[0.0, -0.011606921248424714, 0.08436330391948572, 0.07726089815934792, 0.0028834914791879595, 0.023164584308479202, 0.0, 0.0]","[0.0, -0.035294870112718035, -0.017834091264344397, -0.03453134613072715, -0.0022788333334326175, 0.03884837614393778, 0.04749994890047308, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.004083111697815215, 0.0, 0.005990100511172109, 0.029127631589436775, 0.05496303768870839, 0.06062770828430481, 0.0]","[0.0, -0.019014492304263494, 0.05224555291640776, 0.0, 0.04685764859556636, 0.03525806484745901, 0.09470415669384577, 0.0]","[0.0, 0.04556788087019466, 0.03694473462969554, 0.04685764859556636, 0.0, 0.009603566759887954, -0.007909102450367174, 0.0]","[0.0, -0.00512011001664456, 0.12496480473107292, 0.05139322800820292, 0.008362020155414636, 0.0, 0.020723661320660208, 0.0]","[0.0, 0.027856610996219312, 0.038724139504026235, 0.13911427616553107, 0.009419405498680667, 0.05700049397254994, 0.0, 0.0]","[0.0, -0.04343984013872989, -0.050341801923402534, -0.050397099758358536, 0.08864661667052882, 0.061710473609175504, 0.05248744353502275, 0.0]"
